0.927424, 0.986018, -1
0.990307, 0.932871, -1
1.00487, 0.976309, -1
0.947822, 1.07095, -1
0.964659, 0.982586, -1
0.996839, 1.04748, -1
0.994838, 0.975368, -1
1.08076, 0.955882, -1
1.00741, 0.939432, -1
0.969921, 0.929604, -1
0.97857, 0.919068, -1
0.928172, 0.9658, -1
1.08938, 0.974102, -1
1.04086, 1.04786, -1
1.01004, 0.97213, -1
1.0171, 0.976361, -1
1.0672, 0.969333, -1
0.983385, 0.980358, -1
1.01358, 1.01112, -1
1.04243, 0.983142, -1
0.981848, 0.945812, -1
0.93403, 0.962464, -1
1.00092, 1.05831, -1
1.02229, 1.03497, -1
0.983415, 1.04013, -1
1.09448, 1.02456, -1
1.00911, 1.04907, -1
1.00561, 0.982974, -1
1.00961, 1.00565, -1
1.0296, 0.997332, -1
0.994533, 0.992986, -1
1.0385, 1.02592, -1
1.04216, 0.977389, -1
0.953514, 1.00086, -1
1.0016, 0.999665, -1
1.00314, 0.950423, -1
1.02715, 1.07683, -1
0.964277, 1.0168, -1
0.924412, 0.996651, -1
1.00561, 0.917009, -1
1.01119, 1.00378, -1
1.06525, 1.07352, -1
0.913753, 1.02768, -1
1.01611, 0.999222, -1
1.00044, 1.04145, -1
1.06245, 1.06777, -1
1.01946, 1.0459, -1
0.994483, 1.01176, -1
0.996813, 0.993593, -1
0.949313, 0.994997, -1
0.970438, 1.01091, -1
1.01438, 1.00194, -1
1.0086, 1.00718, -1
1.04655, 1.00132, -1
1.01102, 1.01631, -1
1.0092, 0.983392, -1
1.0106, 0.948608, -1
1.03672, 0.93553, -1
1.02343, 0.97288, -1
1.01585, 0.938297, -1
1.04638, 0.965515, -1
1.01384, 1.03045, -1
1.01838, 0.932344, -1
1.00498, 1.00343, -1
0.991419, 1.01005, -1
0.992863, 1.00658, -1
0.988843, 0.995163, -1
1.00408, 0.997833, -1
0.910939, 1.0335, -1
0.94461, 1.00152, -1
1.02505, 1.07918, -1
1.00018, 1.00088, -1
0.999085, 1.00148, -1
1.05876, 1.03991, -1
1.00202, 1.06577, -1
1, 1.00002, -1
0.926946, 0.95842, -1
1.04966, 0.928819, -1
0.987237, 0.965064, -1
1.02433, 0.953667, -1
0.961437, 1.06697, -1
1.00004, 1.04352, -1
0.901779, 1.01124, -1
1.03218, 0.987538, -1
1.00934, 1.03075, -1
1.07082, 1.02184, -1
0.994437, 1.00614, -1
1.03082, 1.00069, -1
0.995163, 1.0457, -1
1.01934, 0.917737, -1
1.01019, 1.00211, -1
1.01352, 0.9947, -1
1.04919, 0.919882, -1
1.01604, 0.968392, -1
0.985799, 1.06722, -1
0.997168, 1.02873, -1
0.990903, 0.939969, -1
0.995181, 0.977368, -1
0.963422, 1.08925, -1
0.988598, 1.06759, -1
1.003, 1.07095, -1
1.00334, 0.939169, -1
0.912145, 0.996071, -1
0.941355, 1.01587, -1
0.987813, 1.01766, -1
1.03238, 0.949085, -1
1.04721, 0.984088, -1
0.997431, 0.953306, -1
1.01078, 0.996034, -1
0.994457, 0.988814, -1
1.03224, 1.00038, -1
1.01227, 0.938495, -1
1.0246, 0.929321, -1
1.06473, 1.02424, -1
1.00599, 1.05986, -1
0.998911, 1.02122, -1
0.990552, 0.995239, -1
1.02392, 0.997682, -1
0.939177, 0.977932, -1
0.955883, 1.08151, -1
0.986027, 1.004, -1
1.08115, 1.04797, -1
0.985964, 0.99816, -1
0.936717, 1.05831, -1
0.989602, 0.999916, -1
1, 1.00123, -1
1.03781, 1.02503, -1
1.03068, 1.00137, -1
1.00469, 0.919176, -1
1.0258, 0.954481, -1
1.07972, 1.05181, -1
1.03598, 1.04428, -1
1.03312, 1.09401, -1
0.993788, 0.979222, -1
0.983781, 1.02651, -1
1.00946, 0.922093, -1
1.05027, 1.03554, -1
0.979157, 0.975872, -1
0.949886, 1.06662, -1
0.992977, 0.928355, -1
1.01442, 0.999517, -1
1.03078, 0.983659, -1
1.07443, 1.0133, -1
0.941499, 1.01231, -1
1.05864, 0.931147, -1
0.919601, 1.04745, -1
0.988891, 1.05511, -1
1.0463, 1.07769, -1
1.02101, 1.03066, -1
1.05271, 1.0328, -1
0.98533, 0.974291, -1
1.00552, 0.980607, -1
1.04021, 1.02766, -1
0.992143, 1.06852, -1
1.08066, 1.0343, -1
0.912223, 0.966573, -1
1.06937, 0.931404, -1
0.967669, 0.90901, -1
1.03867, 1.01245, -1
0.992048, 0.974217, -1
1.00259, 1.06459, -1
1.05264, 1.03458, -1
0.994546, 0.951636, -1
0.963884, 0.922177, -1
0.968318, 1.06447, -1
0.997031, 1.00162, -1
0.947416, 0.993571, -1
0.931467, 0.98785, -1
0.999591, 1.01266, -1
1.05124, 1.00114, -1
0.998426, 1.00689, -1
0.95197, 0.92233, -1
0.957364, 0.928258, -1
1.01929, 0.99713, -1
0.992727, 0.996819, -1
1.01738, 1.05659, -1
1.00696, 1.01299, -1
0.922362, 1.02581, -1
0.975235, 0.987995, -1
1.05742, 1.00498, -1
1.00005, 0.997501, -1
1.02991, 0.95532, -1
0.956835, 0.993332, -1
1.0227, 0.982255, -1
1.01663, 1.03573, -1
0.935054, 0.963752, -1
0.931436, 0.979423, -1
1.01993, 0.950114, -1
0.982103, 0.957574, -1
0.9202, 1.03451, -1
1.07017, 0.935747, -1
0.968069, 1.00988, -1
1.00222, 0.999851, -1
1.00269, 0.979523, -1
1.09784, 0.998327, -1
0.964699, 1.06089, -1
0.98304, 1.07618, -1
0.936873, 1.03365, -1
1.0025, 0.905708, -1
1.04832, 0.987959, -1
0.952645, 0.954804, -1
1.0824, 0.983047, -1
0.938721, 0.995452, -1
0.992929, 0.980773, -1
0.99129, 0.997022, -1
1.02606, 0.981258, -1
0.949511, 1.04825, -1
1.02957, 1.07066, -1
1.00759, 0.96238, -1
0.999891, 0.999963, -1
1.01413, 0.995803, -1
1.03254, 1.02064, -1
1.07176, 1.06562, -1
0.948189, 1.03907, -1
1.03782, 0.971366, -1
1.03016, 0.983461, -1
0.960036, 1.06584, -1
1.02125, 1.073, -1
1.00188, 0.993605, -1
0.984143, 1.0795, -1
0.980048, 0.957765, -1
1.03781, 0.995406, -1
0.961913, 1.03172, -1
0.99186, 0.934843, -1
1.05509, 0.935983, -1
1.04471, 1.07932, -1
0.978401, 0.919637, -1
0.976899, 1.013, -1
1.00813, 1.00378, -1
1.09123, 0.989086, -1
1.06521, 0.929972, -1
0.980714, 0.971269, -1
1.00947, 1.00443, -1
1.09568, 1.00812, -1
1.08183, 0.96959, -1
1.00731, 1.07461, -1
0.964751, 0.925645, -1
1.00998, 1.03687, -1
0.999153, 1.00172, -1
1.01649, 0.977983, -1
0.948134, 0.999325, -1
1.01395, 0.99901, -1
1.02796, 1.05134, -1
0.996989, 0.951406, -1
1.00866, 1.00829, -1
1.04617, 1.03963, -1
0.918746, 0.992636, -1
1.02935, 1.04341, -1
0.947857, 1.00183, -1
0.961082, 1.00754, -1
0.973464, 0.979723, -1
0.915347, 1.03509, -1
1.03528, 0.917249, -1
0.984965, 1.00411, -1
0.960831, 1.02109, -1
1.01674, 0.964521, -1
1.0002, 0.998074, -1
0.960701, 0.994227, -1
0.959167, 0.980004, -1
1.01341, 1.06834, -1
1.00133, 1.05513, -1
0.994558, 1.02944, -1
0.999369, 0.902292, -1
0.964129, 0.982789, -1
0.963811, 1.01301, -1
0.947355, 0.998214, -1
0.989844, 1.02292, -1
0.936979, 0.968428, -1
0.971812, 0.910953, -1
1.00049, 1.00345, -1
1.00854, 1.04409, -1
0.981138, 1.0203, -1
1.04446, 0.988537, -1
1.01461, 1.08776, -1
1.08966, 1.04281, -1
1.0007, 1.00365, -1
0.966628, 0.983248, -1
0.994441, 1.00497, -1
0.947886, 1.06926, -1
1.07609, 0.937376, -1
0.947746, 0.981186, -1
1.0195, 0.976219, -1
1.02439, 0.910845, -1
0.998985, 1, -1
1.02626, 0.938861, -1
0.998985, 1.0851, -1
1.01395, 0.984836, -1
1.06756, 1.01773, -1
0.994382, 1.04487, -1
0.997329, 1.03217, -1
0.97696, 0.989893, -1
1.0153, 1.00255, -1
1.00486, 0.994513, -1
0.995921, 0.948721, -1
1.01614, 1.03775, -1
1.02381, 1.07725, -1
0.960206, 1.00302, -1
0.983399, 0.989457, -1
0.984625, 1.0013, -1
1.02257, 0.999458, -1
0.974581, 0.978791, -1
1.04173, 1.08371, -1
1.02089, 0.966719, -1
0.95822, 1.08272, -1
1.01052, 1.0039, -1
0.951539, 1.07657, -1
0.939621, 1.0494, -1
1.0164, 0.98976, -1
1.01101, 1.063, -1
0.945362, 1.04415, -1
1.00249, 1.00232, -1
0.913006, 0.983928, -1
1.07676, 1.01244, -1
0.985229, 0.99743, -1
1.01937, 1.01479, -1
1.01854, 0.98356, -1
0.933257, 0.994538, -1
0.994259, 0.989318, -1
0.984882, 1.01055, -1
0.956222, 0.941405, -1
0.995473, 1.00238, -1
0.999202, 0.965508, -1
0.937157, 0.99638, -1
1.01729, 1.07786, -1
0.944635, 0.991071, -1
0.984849, 0.984096, -1
1.0662, 1.00291, -1
1.04972, 0.945915, -1
1.00522, 0.99836, -1
0.978883, 0.941101, -1
1.00209, 1.09914, -1
1.01216, 0.954583, -1
1.08334, 1.03896, -1
0.944871, 1.04947, -1
1.02521, 1.00502, -1
0.989468, 0.963345, -1
0.965787, 0.98283, -1
1.02257, 0.91838, -1
1.03494, 1.00322, -1
1.00626, 1.00916, -1
1.07664, 0.969618, -1
0.985201, 0.999903, -1
0.952193, 0.945716, -1
0.995205, 1.03743, -1
1.00942, 0.999461, -1
1.05143, 0.973109, -1
0.939727, 1.03544, -1
0.98596, 0.922613, -1
0.987638, 0.918907, -1
1.06212, 0.993318, -1
1.06635, 0.957735, -1
1.0643, 1.00677, -1
1.04329, 0.942439, -1
1.00968, 1.00679, -1
1.09881, 1.01157, -1
1.07758, 0.992586, -1
1.00117, 1.09194, -1
0.997077, 1.00641, -1
1.01061, 0.990719, -1
1.01499, 0.97031, -1
1.01236, 0.977242, -1
1.04392, 1.01705, -1
0.991727, 1.0145, -1
0.961084, 1.04465, -1
1.05993, 0.989817, -1
1.00051, 1.01057, -1
0.955101, 0.999063, -1
1.0719, 1.03431, -1
0.985175, 1.00977, -1
1.03136, 0.980876, -1
0.995113, 0.989927, -1
1.07917, 1.05188, -1
0.918036, 0.984322, -1
1.00661, 1.00175, -1
0.982511, 0.970657, -1
0.938144, 1.00413, -1
1.02142, 1.03517, -1
1.00785, 1.02421, -1
0.93138, 0.988467, -1
0.922014, 0.994036, -1
0.99873, 1.00178, -1
0.998592, 0.99916, -1
1.01762, 1.03804, -1
0.94445, 1.02293, -1
0.96367, 0.994515, -1
1.00937, 0.971481, -1
1.03983, 1.06392, -1
0.998215, 0.974327, -1
1.00005, 0.994259, -1
1.06978, 1.01946, -1
1.01917, 0.983875, -1
0.941704, 1.04853, -1
1.03068, 0.9136, -1
1.02524, 1.02951, -1
0.998363, 0.991452, -1
1.07498, 1.0019, -1
1.02393, 1.01812, -1
1.06686, 0.983817, -1
0.997799, 1.03733, -1
0.971632, 0.98332, -1
0.967226, 1.02344, -1
1.01213, 1.00277, -1
0.964719, 1.03094, -1
1.04453, 1.07311, -1
1.03015, 0.950949, -1
0.991413, 1.00838, -1
1.00589, 1.02889, -1
0.924, 1.01111, -1
0.959983, 1.04949, -1
1.00039, 0.91707, -1
0.972237, 1.05784, -1
0.962173, 0.990123, -1
1.01808, 1.0016, -1
1.01444, 0.905812, -1
1.03208, 1.03676, -1
1.04854, 1.05724, -1
1.05343, 1.07215, -1
1.05358, 1.01058, -1
0.968904, 1.00193, -1
1.00436, 0.961508, -1
1.02135, 0.914726, -1
1.04084, 1.07306, -1
0.967378, 0.977045, -1
1.01565, 0.993697, -1
0.983575, 0.907961, -1
1.00305, 1.0016, -1
1.0158, 1.00182, -1
1.00969, 0.997957, -1
0.988996, 1.08968, -1
1.00847, 0.988514, -1
1.04036, 1.01709, -1
0.99466, 0.987576, -1
1.05457, 1.0796, -1
0.972385, 1.0722, -1
1.00131, 0.916974, -1
0.973473, 0.90398, -1
0.916691, 0.95325, -1
0.932862, 0.931652, -1
1.05401, 0.917182, -1
0.923867, 0.938441, -1
0.936728, 1.02344, -1
1.08152, 0.949219, -1
0.905897, 0.999611, -1
1.06978, 1.03225, -1
0.982686, 0.9891, -1
1.00086, 0.991038, -1
0.970221, 1.02666, -1
0.978375, 0.98724, -1
0.978965, 0.994135, -1
0.990497, 1.05041, -1
1.00613, 1.0045, -1
0.984756, 1.02884, -1
1.01026, 1.02734, -1
1.00645, 0.999846, -1
1.09588, 0.975108, -1
0.97788, 0.931551, -1
0.989565, 1.01934, -1
1.00146, 1.00636, -1
1.01968, 1.07636, -1
0.92254, 0.981831, -1
0.993507, 1.03173, -1
0.994334, 1.01132, -1
0.996544, 0.996589, -1
0.963281, 1.00453, -1
0.967999, 0.929923, -1
1.00039, 1.09712, -1
0.951573, 0.964611, -1
1.05051, 0.986536, -1
0.95421, 0.925073, -1
0.996388, 1.02366, -1
0.920615, 0.975885, -1
1.0314, 1.02616, -1
1.02811, 1.03284, -1
1.02605, 0.984276, -1
1.00009, 0.999925, -1
0.99698, 1.00667, -1
1.09988, 1.00285, -1
1.00816, 1.00225, -1
1.05458, 0.987349, -1
1.02541, 1.00545, -1
0.979031, 0.989351, -1
0.931192, 0.949018, -1
0.956618, 0.987115, -1
1.01418, 0.981946, -1
1.01386, 0.985411, -1
1.00191, 0.993884, -1
0.973998, 0.965421, -1
1.05665, 0.997096, -1
0.936273, 0.977077, -1
1.01169, 0.99292, -1
1.02847, 1.02532, -1
1.05413, 1.08356, -1
1.0464, 0.994037, -1
0.973018, 0.987644, -1
1.01497, 0.940781, -1
0.981198, 0.996604, -1
0.946222, 0.951385, -1
1.03658, 1.00803, -1
1.01065, 0.98498, -1
0.974459, 1.05341, -1
1.01186, 0.977906, -1
0.975199, 0.943157, -1
1.0204, 1.00942, -1
0.989603, 1.01862, -1
0.955741, 1.0685, -1
1.0097, 1.05083, -1
0.986374, 1.0183, -1
1.00299, 0.954219, -1
1.04134, 0.97766, -1
1.00141, 0.94068, -1
0.962491, 1.00195, -1
0.961939, 0.914809, -1
1.0844, 1.01321, -1
0.979108, 0.989765, -1
1.01224, 0.916215, -1
0.980326, 0.983891, -1
0.964034, 0.963243, -1
1.04812, 0.990181, -1
0.991374, 0.99, -1
1.04603, 1.07351, -1
1.00882, 1.0194, -1
0.91605, 0.96621, -1
0.974908, 1.02353, -1
1.08091, 1.02804, -1
1.01138, 1.02134, -1
1.03079, 1.00111, -1
0.959584, 1.03453, -1
1.07536, 0.996849, -1
1.07339, 1.00448, -1
1.04637, 0.956111, -1
0.976371, 1.09622, -1
1.03574, 1.00492, -1
1.0954, 1.02253, -1
1.07486, 0.988575, -1
0.997449, 1.05793, -1
0.953355, 0.971041, -1
1.04851, 0.945226, -1
1.02528, 0.996361, -1
0.998646, 0.997458, -1
0.997927, 0.992051, -1
0.984547, 1.05005, -1
0.997849, 1.02703, -1
1.01427, 0.979142, -1
1.04256, 1.00013, -1
1.0061, 0.902024, -1
0.975575, 1.01717, -1
0.946862, 0.959754, -1
1.01245, 0.945799, -1
1.01136, 1.00759, -1
1.00004, 0.999882, -1
0.98234, 0.953821, -1
0.932623, 0.96127, -1
1.0662, 0.96813, -1
0.998471, 1.00226, -1
1.00631, 0.994596, -1
0.948368, 0.987016, -1
0.973207, 0.951739, -1
1.07545, 0.968724, -1
0.996748, 1.02139, -1
1.01091, 1.01858, -1
0.929491, 1.00579, -1
0.963563, 1.02089, -1
0.98317, 0.960983, -1
0.928432, 1.06757, -1
1.07615, 0.93958, -1
0.97042, 0.992177, -1
1.01263, 0.972703, -1
1.01938, 1.0538, -1
0.992303, 1.00374, -1
0.983314, 0.994607, -1
0.993455, 0.919436, -1
0.993387, 1.00764, -1
1.00297, 0.994081, -1
1.04251, 0.935114, -1
1.05156, 0.969781, -1
1.00493, 1.08933, -1
0.948679, 0.989009, -1
0.963471, 1.06087, -1
1.00438, 0.968593, -1
1.02455, 0.984405, -1
0.977507, 1.09482, -1
0.975047, 0.996202, -1
0.941137, 0.928556, -1
0.956382, 1.01209, -1
1.00288, 0.98552, -1
0.984455, 0.996905, -1
0.999599, 0.999765, -1
1.0167, 0.992843, -1
1.0112, 1.02829, -1
0.975512, 0.9587, -1
1.00518, 1.00497, -1
0.933529, 0.969395, -1
1.05446, 0.994896, -1
0.97717, 0.9702, -1
1.05959, 0.933428, -1
1.00771, 0.938502, -1
0.996503, 1.01277, -1
1.04761, 0.920983, -1
1.00442, 0.920687, -1
0.956182, 0.998828, -1
1.05288, 0.94214, -1
0.989869, 1.09275, -1
1.05064, 1.0831, -1
1.06472, 1.01727, -1
0.999742, 1.00041, -1
1.07614, 1.00267, -1
0.942329, 1.05778, -1
1.00078, 0.950394, -1
1.02814, 1.02678, -1
1.0034, 0.988127, -1
1.01601, 1.01279, -1
1.04397, 1.04305, -1
1.07668, 0.94663, -1
0.920207, 0.958518, -1
1.03396, 1.076, -1
1.00339, 1.00361, -1
0.974936, 1.02556, -1
0.924504, 0.94137, -1
1.04489, 1.02521, -1
0.909619, 0.967764, -1
0.973333, 0.969484, -1
0.913081, 1.03931, -1
1.04983, 1.00833, -1
0.998989, 1.04585, -1
1.00339, 1.01578, -1
1.01603, 0.999349, -1
0.95385, 0.934402, -1
0.967137, 1.02666, -1
1.02413, 1.02787, -1
1.02012, 0.982945, -1
0.983566, 0.956374, -1
0.992173, 0.97053, -1
1.07209, 1.0135, -1
0.981579, 1.00065, -1
1.09252, 1.00978, -1
1.06937, 1.06422, -1
0.989676, 0.977868, -1
1.03472, 0.918401, -1
1.00992, 1.02984, -1
0.995886, 0.961453, -1
0.967814, 1.03553, -1
1.01882, 0.995047, -1
0.927121, 0.990164, -1
1.03302, 0.939841, -1
1.04812, 0.9213, -1
1.05218, 1.02936, -1
1.02781, 1.05549, -1
1.07237, 1.00248, -1
0.978635, 0.983054, -1
1.00152, 0.992633, -1
0.998455, 1.0013, -1
0.9996, 0.997815, -1
1.04265, 0.937041, -1
0.927072, 0.948206, -1
0.908379, 1.0093, -1
0.988042, 0.94604, -1
1.04433, 0.989228, -1
1.03638, 0.976747, -1
1.01031, 0.945297, -1
0.967184, 0.955837, -1
1.05546, 1.01869, -1
0.986131, 1.09761, -1
0.927799, 0.997952, -1
1.01202, 1.03045, -1
0.982525, 0.917835, -1
0.941377, 0.998534, -1
1.00717, 0.995342, -1
1.00793, 0.997013, -1
0.976054, 0.935046, -1
0.956956, 0.931757, -1
1.04893, 1.01003, -1
0.957478, 0.941451, -1
1.02371, 1.06632, -1
1.00987, 1.0572, -1
0.982821, 0.973455, -1
0.997147, 1.06588, -1
1.03009, 0.921024, -1
0.999359, 0.999607, -1
0.93031, 0.998519, -1
0.98457, 1.06146, -1
0.982716, 1.07794, -1
0.991658, 1.01524, -1
1.04022, 1.08354, -1
0.999322, 0.947362, -1
0.980699, 0.980143, -1
0.905619, 0.98384, -1
0.933267, 1.02878, -1
1.01662, 1.00349, -1
1.024, 1.02372, -1
0.915861, 1.00863, -1
1.00929, 1.05571, -1
1.01242, 0.990218, -1
1.06759, 1.01365, -1
1.03554, 1.0655, -1
1.07594, 1.06046, -1
0.995435, 1.06608, -1
1.00033, 0.999051, -1
0.920592, 0.997074, -1
1.00337, 0.915517, -1
1.00798, 0.977065, -1
1.01787, 1.01799, -1
1.01458, 0.989821, -1
1.05626, 0.946333, -1
0.949253, 0.957683, -1
1.02367, 1.09398, -1
1.09279, 0.98743, -1
0.96469, 1.00117, -1
1.03808, 0.942389, -1
1.01131, 0.940226, -1
1.00452, 1.07801, -1
1.04639, 1.00612, -1
0.995099, 1.09322, -1
1.01369, 1.08277, -1
0.989442, 0.909985, -1
1.00234, 1.0641, -1
1.04846, 0.96006, -1
1.00806, 0.914313, -1
0.926632, 1.03186, -1
0.98592, 0.970348, -1
1.02749, 0.962277, -1
0.931106, 0.981976, -1
1.00451, 1.00369, -1
0.987258, 0.98067, -1
0.97117, 1.02804, -1
1.04446, 0.961481, -1
1.01478, 0.986904, -1
1.04588, 1.04103, -1
0.970314, 1.03596, -1
1.01457, 1.00316, -1
1.04635, 0.995468, -1
0.954589, 1.04155, -1
1.05086, 0.972655, -1
1.04594, 0.930124, -1
1.01481, 0.936096, -1
0.958897, 1.03721, -1
1.01649, 1.03159, -1
0.985403, 1.01061, -1
0.923077, 1.05031, -1
1.00689, 0.975784, -1
0.984618, 0.907611, -1
0.991362, 1.00813, -1
0.94343, 1.01115, -1
0.976358, 1.02429, -1
0.940982, 1.05098, -1
1.01988, 1.02294, -1
1.05901, 1.07191, -1
0.944308, 0.988399, -1
0.954822, 0.982588, -1
1.04175, 1.00119, -1
0.999339, 0.992248, -1
1.00905, 1.00954, -1
1.01211, 1.0587, -1
1.04855, 0.998068, -1
1.0524, 1.05032, -1
1.08069, 0.947191, -1
0.978339, 1.03821, -1
1.00087, 1.01863, -1
1.05086, 0.914004, -1
0.993648, 1.00084, -1
0.918042, 0.964188, -1
0.999388, 1.01649, -1
1.02188, 1.0132, -1
0.919827, 1.00359, -1
0.985801, 0.980245, -1
0.96875, 0.985335, -1
1.00913, 0.910706, -1
0.980868, 1.0138, -1
0.905283, 0.981428, -1
0.976619, 0.99326, -1
1.01528, 0.98939, -1
0.975518, 1.03402, -1
0.949983, 1.02375, -1
0.973432, 1.0093, -1
0.995369, 1.0016, -1
0.932799, 1.02487, -1
1.01729, 0.971946, -1
1.00848, 1.00455, -1
1.0683, 0.941303, -1
0.99758, 0.988546, -1
1.02489, 1.0013, -1
1.03419, 1.07832, -1
0.967342, 0.969396, -1
0.947662, 1.01448, -1
0.942034, 0.956653, -1
1.00715, 1.0561, -1
1.03675, 0.965397, -1
1.01278, 0.989121, -1
1.00652, 1.04204, -1
1.03843, 1.00745, -1
0.991593, 1.08023, -1
1.07183, 1.00781, -1
0.999755, 1.01044, -1
1.00396, 1.09613, -1
0.987542, 1.08118, -1
1.08009, 0.986295, -1
0.968589, 1.02431, -1
0.993263, 1.06837, -1
1.05429, 0.986498, -1
0.996314, 0.977363, -1
1.0635, 0.989207, -1
0.995703, 1.00497, -1
0.982278, 0.965165, -1
1.02367, 0.989044, -1
1.05761, 1.03954, -1
1.00041, 0.999831, -1
0.923666, 0.961306, -1
1.00054, 1.00049, -1
1.07305, 1.01041, -1
0.990558, 0.99182, -1
1.00191, 1.04745, -1
1.0097, 0.931577, -1
0.992428, 0.997097, -1
0.999043, 1.00772, -1
0.94441, 1.01009, -1
0.915693, 0.952161, -1
1.04918, 1.08672, -1
1.05004, 1.06956, -1
0.996471, 0.996344, -1
0.98388, 1.01911, -1
0.990888, 1.05091, -1
1.0063, 1.00884, -1
0.972531, 1.00333, -1
0.902489, 1.02102, -1
1.01637, 0.980941, -1
1.02284, 0.961438, -1
1.01514, 0.919589, -1
0.996053, 0.996515, -1
0.99511, 1.01898, -1
0.934024, 0.96084, -1
1.00784, 0.971317, -1
0.970113, 1.08916, -1
1.02322, 0.950111, -1
0.981151, 0.948043, -1
1.0083, 1.01735, -1
0.984039, 1.00916, -1
1.03688, 1.03755, -1
0.983043, 0.990768, -1
1.01639, 1.06309, -1
1.04238, 1.04489, -1
1.01443, 1.00748, -1
0.987227, 0.973441, -1
0.98951, 0.971013, -1
0.97218, 1.06395, -1
0.986477, 1.00065, -1
1.08559, 0.949561, -1
0.99545, 0.992607, -1
1.00828, 1.08123, -1
0.95025, 1.02873, -1
0.9737, 1.00417, -1
0.999281, 0.997982, -1
1.05991, 1.01405, -1
1.03474, 0.920207, -1
0.989013, 1.02187, -1
1.00002, 0.993571, -1
0.987775, 0.973217, -1
0.970814, 0.960442, -1
1.01123, 0.948418, -1
1.07633, 0.95179, -1
0.951191, 1.07885, -1
1.0416, 0.932213, -1
0.950657, 1.00201, -1
0.945585, 0.945938, -1
1.01285, 0.923569, -1
0.938359, 1.05685, -1
0.943239, 1.02256, -1
0.986018, 0.97991, -1
0.942758, 0.984059, -1
1.00405, 0.981088, -1
1.04585, 1.05978, -1
0.990511, 0.999711, -1
1.00297, 1.09526, -1
0.924872, 0.989354, -1
1.04884, 1.01541, -1
0.994877, 1.00274, -1
0.987663, 1.05289, -1
1.02007, 1.05318, -1
1.04157, 0.970969, -1
0.947009, 1.04089, -1
1.01183, 1.04765, -1
0.946182, 1.02921, -1
1.06977, 1.00545, -1
0.996682, 1.00627, -1
1.05821, 0.966641, -1
1.03793, 1.05172, -1
1.00507, 1.07043, -1
0.918365, 0.986919, -1
0.998245, 0.999081, -1
1.05187, 0.916588, -1
1.01088, 1.00141, -1
1.06809, 1.02662, -1
1.0159, 0.917044, -1
0.996759, 1.03496, -1
0.993849, 0.923054, -1
0.951904, 0.960033, -1
1.01374, 0.997405, -1
1.06639, 1.0055, -1
0.989312, 1.00995, -1
